?;LC-17140;Logan Currie;?;?;California;?;OFF-ST-10002583;Storage;Fellowes Neat Ideas Storage Cubes;64.96
Same Day;SG-20470;Sheri Gordon;Consumer;New York City;?;East;?;Tables;Bretford CR4500 Series Slim Rectangular Table;1044.63
First Class;?;Patrick Jones;Corporate;Murfreesboro;Tennessee;?;OFF-PA-10003971;Paper;Xerox 1965;14.35
?;HF-14995;Herbert Flentye;Consumer;Memphis;Tennessee;?;FUR-TA-10004534;Tables;Bevis 44 x 96 Conference Tables;370.62
Standard Class;?;Berenike Kampe;?;Chicago;Illinois;Central;TEC-PH-10000307;Phones;Shocksock Galaxy S4 Armband;35.04
?;JF-15295;Jason Fortune-;Consumer;Los Angeles;?;West;OFF-BI-10003707;Binders;Aluminum Screw Posts;36.62
Second Class;JS-16030;Joy Smith;Consumer;Houston;Texas;Central;?;?;Advantus Panel Wall Acrylic Frame;?
?;CS-11860;Cari Schnelling;Consumer;New York City;New York;?;OFF-BI-10004528;Binders;Cardinal Poly Pocket Divider Pockets for Ring Binders;2.69
Second Class;CC-12670;Craig Carreira;?;?;Arizona;West;TEC-PH-10002483;Phones;Motorola Moto X;271.99
Same Day;?;Eric Hoffmann;Consumer;Tempe;?;West;?;Binders;Accohide Poly Flexible Ring Binders;3.37
First Class;?;Tamara Dahlen;Consumer;?;?;East;OFF-SU-10001218;Supplies;Fiskars Softgrip Scissors;54.9
?;?;Jonathan Doherty;Corporate;?;?;South;TEC-AC-10000358;Accessories;Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB;75.98
Standard Class;?;Joel Eaton;?;Rockville;Maryland;East;FUR-CH-10001270;?;Harbour Creations Steel Folding Chair;172.5
Second Class;EB-13750;Edward Becker;Corporate;Laguna Niguel;?;West;OFF-PA-10002377;?;Adams Telephone Message Book W/Dividers/Space For Phone Numbers 5 1/4X8 1/2 200/Messages;34.08
?;PP-18955;?;Home Office;Smyrna;Georgia;South;?;Envelopes;Ames Color-File Green Diamond Border X-ray Mailers;167.96
?;TB-21250;Tim Brockman;Consumer;Austin;Texas;Central;TEC-AC-10002331;Accessories;Maxell 74 Minute CDR 10/Pack;?
Standard Class;?;Matt Hagelstein;Corporate;San Francisco;California;West;?;Binders;Zipper Ring Binder Pockets;9.98
Standard Class;SP-20650;Stephanie Phelps;Corporate;New York City;New York;?;TEC-PH-10002468;Phones;Plantronics CS 50-USB - headset - Convertible Monaural;135.99
First Class;RS-19765;Roland Schwarz;Corporate;Los Angeles;California;West;FUR-TA-10001705;?;Bush Advantage Collection Round Conference Table;510.24
?;MC-17590;Matt Collister;?;Arlington;?;Central;FUR-TA-10000577;Tables;Bretford CR4500 Series Slim Rectangular Table;1218.73
Standard Class;RB-19795;Ross Baird;Home Office;Philadelphia;Pennsylvania;East;FUR-FU-10000576;Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;1007.23
Standard Class;JL-15175;?;Home Office;?;?;?;OFF-AP-10004859;Appliances;?;87.36
?;SF-20200;Sarah Foster;Consumer;?;?;West;FUR-FU-10004973;Furnishings;Flat Face Poster Frame;120.58
First Class;?;Emily Grady;Consumer;Oceanside;New York;East;OFF-LA-10001317;Labels;Avery 520;6.3
Standard Class;KD-16345;Katherine Ducich;Consumer;Chicago;Illinois;Central;TEC-AC-10000736;Accessories;Logitech G600 MMO Gaming Mouse;255.97
Standard Class;JE-15475;Jeremy Ellison;Consumer;Troy;New York;?;FUR-FU-10002671;Furnishings;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;40.2
Standard Class;?;Brenda Bowman;Corporate;Vineland;New Jersey;East;OFF-AP-10002765;Appliances;Fellowes Advanced Computer Series Surge Protectors;26.49
Same Day;TB-21625;Trudy Brown;Consumer;New York City;New York;?;?;Fasteners;Acco Hot Clips Clips to Go;?
First Class;NP-18670;Nora Paige;Consumer;Saint Louis;?;Central;?;Appliances;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;83.9
Standard Class;CS-12250;Chris Selesnick;Corporate;Green Bay;Wisconsin;?;FUR-FU-10002445;?;DAX Two-Tone Rosewood/Black Document Frame Desktop 5 x 7;18.96
First Class;MP-17470;Mark Packer;Home Office;New York City;New York;East;?;Paper;Xerox 205;51.84
Standard Class;HG-14965;Henry Goldwyn;?;Colorado Springs;?;West;?;Paper;Southworth Parchment Paper & Envelopes;15.7
First Class;KD-16345;Katherine Ducich;Consumer;?;California;?;OFF-BI-10001721;Binders;Trimflex Flexible Post Binders;?
Standard Class;?;Karen Daniels;Consumer;Houston;Texas;?;OFF-BI-10001359;Binders;?;896.99
Same Day;EM-14140;Eugene Moren;Home Office;Glendale;Arizona;West;?;?;Memorex Micro Travel Drive 8 GB;?
Standard Class;JJ-15760;Joel Jenkins;Home Office;Springfield;?;South;OFF-AP-10000696;?;Holmes Odor Grabber;?
Standard Class;KM-16225;Kalyca Meade;Corporate;Overland Park;Kansas;Central;?;Fasteners;Staples;18.24
Same Day;BT-11485;?;Home Office;Philadelphia;Pennsylvania;East;?;Furnishings;DAX Charcoal/Nickel-Tone Document Frame 5 x 7;?
Second Class;GA-14515;?;Consumer;Los Angeles;?;West;OFF-ST-10003123;?;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;99.87
First Class;?;Carlos Daly;Consumer;New York City;New York;?;FUR-BO-10003159;Bookcases;Sauder Camden County Collection Libraries Planked Cherry Finish;183.97
Standard Class;?;Anne Pryor;Home Office;Malden;Massachusetts;East;OFF-LA-10000248;Labels;?;14.76
?;?;Deirdre Greer;Corporate;New York City;New York;?;TEC-PH-10002834;Phones;?;?
Standard Class;TN-21040;Tanja Norvell;Home Office;Phoenix;Arizona;West;?;Tables;Bush Advantage Collection Racetrack Conference Table;1272.63
?;?;Cassandra Brandow;Consumer;Los Angeles;?;West;FUR-FU-10003981;Furnishings;Eldon Wave Desk Accessories;4.16
Second Class;MC-17635;Matthew Clasen;Corporate;?;?;West;OFF-ST-10001809;Storage;Fellowes Officeware Wire Shelving;449.15
Standard Class;?;?;Consumer;Seattle;Washington;West;TEC-AC-10000397;Accessories;Perixx PERIBOARD-512B Ergonomic Split Keyboard;174.95
?;RB-19435;Richard Bierner;Consumer;Houston;Texas;Central;OFF-AP-10001293;Appliances;Belkin 8 Outlet Surge Protector;?
Standard Class;SR-20425;Sharelle Roach;Home Office;?;Colorado;West;OFF-BI-10003355;Binders;Cardinal Holdit Business Card Pockets;8.96
Standard Class;TH-21235;Tiffany House;Corporate;Philadelphia;?;East;OFF-AR-10001919;Art;OIC #2 Pencils Medium Soft;?
Standard Class;MY-18295;Muhammed Yedwab;Corporate;?;Wisconsin;Central;TEC-PH-10000148;Phones;Cyber Acoustics AC-202b Speech Recognition Stereo Headset;12.99
Standard Class;CK-12205;Chloris Kastensmidt;?;Philadelphia;Pennsylvania;East;OFF-SU-10001574;Supplies;Acme Value Line Scissors;5.84
Second Class;?;John Lee;?;Richmond;Kentucky;?;OFF-AP-10000159;Appliances;Belkin F9M820V08 8 Outlet Surge;214.9
Standard Class;NF-18385;?;Consumer;Decatur;Illinois;Central;FUR-CH-10002331;Chairs;Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms;747.56
Standard Class;BP-11185;Ben Peterman;Corporate;Philadelphia;Pennsylvania;East;OFF-BI-10002026;Binders;Avery Arch Ring Binders;104.58
Standard Class;JD-16015;Joy Daniels;Consumer;Chicago;?;Central;OFF-PA-10001736;?;Xerox 1880;56.7
Standard Class;LC-16885;Lena Creighton;Consumer;?;Florida;?;FUR-FU-10001546;?;?;17.09
First Class;?;Brosina Hoffman;Consumer;Garden City;Kansas;Central;OFF-AR-10001149;Art;?;?
First Class;PR-18880;Patrick Ryan;?;Oakland;California;West;OFF-AP-10002867;Appliances;Fellowes Command Center 5-outlet power strip;203.52
Standard Class;TS-21505;?;?;Parker;?;?;?;Storage;Tennsco Industrial Shelving;78.26
?;?;Sample Company A;Home Office;La Mesa;California;West;TEC-AC-10000474;Accessories;Kensington Expert Mouse Optical USB Trackball for PC or Mac;284.97
?;BP-11185;Ben Peterman;?;Coral Springs;Florida;?;OFF-AP-10002287;Appliances;Eureka Sanitaire  Multi-Pro Heavy-Duty Upright Disposable Bags;?
?;SV-20935;Susan Vittorini;Consumer;Albuquerque;New Mexico;West;OFF-ST-10003058;Storage;Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays;118.25
Standard Class;RF-19735;Roland Fjeld;Consumer;Oklahoma City;?;Central;?;Phones;Nortel Meridian M3904 Professional Digital phone;461.97
Standard Class;EB-13870;Emily Burns;Consumer;Nashville;Tennessee;South;OFF-AR-10000657;Art;Binney & Smith inkTank Desk Highlighter Chisel Tip Yellow 12/Box;?
Standard Class;MF-18250;Monica Federle;Corporate;Houston;Texas;Central;OFF-PA-10003349;Paper;?;?
Standard Class;?;Robert Marley;Home Office;New York City;New York;East;?;Chairs;Safco Chair Connectors 6/Carton;69.26
Same Day;EH-14125;Eugene Hildebrand;Home Office;Newport News;Virginia;?;OFF-SU-10000898;Supplies;?;69.5
First Class;NF-18595;Nicole Fjeld;Home Office;San Jose;California;West;OFF-BI-10004654;Binders;Avery Binding System Hidden Tab Executive Style Index Sets;?
First Class;CD-11920;Carlos Daly;Consumer;New York City;New York;East;OFF-AR-10004602;?;?;68.97
Standard Class;NC-18535;Nick Crebassa;Corporate;San Francisco;California;West;?;Supplies;Acme Softgrip Scissors;40.7
Standard Class;DL-12925;Daniel Lacy;Consumer;Minneapolis;Minnesota;Central;TEC-PH-10000441;Phones;VTech DS6151;377.97
?;ML-17755;Max Ludwig;Home Office;Springfield;Ohio;East;OFF-PA-10004451;Paper;Xerox 222;10.37
Standard Class;?;?;?;Los Angeles;California;?;?;Phones;netTALK DUO VoIP Telephone Service;?
First Class;CP-12085;Cathy Prescott;Corporate;Quincy;Illinois;Central;OFF-ST-10004507;Storage;Advantus Rolling Storage Box;?
First Class;?;Mark Van Huff;Consumer;Houston;Texas;Central;OFF-BI-10000201;?;Avery Triangle Shaped Sheet Lifters Black 2/Pack;0.98
Second Class;?;Dean Braden;Consumer;Detroit;Michigan;?;OFF-PA-10000349;Paper;Easy-staple paper;14.94
Standard Class;?;Jim Epp;Corporate;San Diego;?;West;FUR-CH-10004675;Chairs;?;523.39
First Class;?;Allen Goldenen;Consumer;Cincinnati;Ohio;East;OFF-PA-10000955;?;?;?
First Class;?;Matt Abelman;Home Office;Philadelphia;Pennsylvania;East;OFF-LA-10004425;?;Staple-on labels;20.81
Standard Class;IL-15100;Ivan Liston;Consumer;North Las Vegas;Nevada;West;?;?;Xerox 20;6.48
?;ZC-21910;Zuschuss Carroll;?;Aurora;Colorado;West;?;?;Wilson Jones Easy Flow II Sheet Lifters;1.08
?;SU-20665;?;?;Chicago;Illinois;?;OFF-PA-10001934;Paper;Xerox 1993;15.55
Standard Class;NM-18520;Neoma Murray;Consumer;Riverside;California;West;OFF-PA-10001892;?;Rediform Wirebound Phone Memo Message Book 11 x 5-3/4;22.92
Same Day;CB-12535;Claudia Bergmann;?;?;?;South;OFF-EN-10003862;Envelopes;Laser & Ink Jet Business Envelopes;?
Second Class;EJ-14155;Eva Jacobs;Consumer;?;Massachusetts;?;FUR-TA-10001095;Tables;Chromcraft Round Conference Tables;366.01
Standard Class;TB-21520;?;Consumer;Portland;Oregon;West;?;Accessories;Microsoft Arc Touch Mouse;239.8
Standard Class;?;Paul Lucas;Home Office;?;California;West;OFF-PA-10004947;Paper;Easy-staple paper;21.4
?;?;Barry Blumstein;?;Sierra Vista;Arizona;West;OFF-AP-10002350;Appliances;?;30.14
Standard Class;CH-12070;Cathy Hwang;?;Philadelphia;Pennsylvania;East;OFF-PA-10003309;Paper;Xerox 211;31.1
Standard Class;?;?;Consumer;Dallas;?;Central;OFF-PA-10001307;Paper;Important Message Pads 50 4-1/4 x 5-1/2 Forms per Pad;?
Standard Class;SH-19975;Sally Hughsby;Corporate;Caldwell;Idaho;West;OFF-PA-10000019;Paper;?;25.92
?;KD-16345;Katherine Ducich;Consumer;Chicago;?;?;TEC-PH-10001061;Phones;Apple iPhone 5C;?
Standard Class;JB-15400;Jennifer Braxton;Corporate;Lawrence;?;East;OFF-BI-10003925;Binders;Fellowes PB300 Plastic Comb Binding Machine;387.99
Standard Class;TW-21025;Tamara Willingham;Home Office;?;Washington;West;?;Chairs;Global Wood Trimmed Manager's Task Chair Khaki;291.14
Standard Class;EH-14125;?;Home Office;Fort Lauderdale;Florida;South;TEC-AC-10003590;Accessories;TRENDnet 56K USB 2.0 Phone Internet and Fax Modem;?
Standard Class;NW-18400;Natalie Webber;Consumer;?;Pennsylvania;East;FUR-FU-10000550;Furnishings;?;3.98
Standard Class;ME-17320;?;Home Office;?;Kentucky;South;OFF-FA-10001883;Fasteners;?;?
Standard Class;?;Philip Fox;?;?;?;?;OFF-PA-10002968;Paper;?;114.2
?;MC-17845;Michael Chen;?;Pasco;Washington;West;OFF-AP-10004540;Appliances;Eureka The Boss Lite 10-Amp Upright Vacuum Blue;400.8
First Class;MM-18280;Muhammed MacIntyre;Corporate;Quincy;?;Central;OFF-PA-10003039;?;Xerox 1960;99.14
First Class;?;Matt Connell;Corporate;Jacksonville;?;?;OFF-EN-10002504;Envelopes;Tyvek  Top-Opening Peel & Seel Envelopes Plain White;?
?;KM-16720;Kunst Miller;Consumer;North Las Vegas;Nevada;West;?;?;?;134.01
Standard Class;MH-18115;Mick Hernandez;Home Office;Yonkers;?;East;TEC-MA-10003173;Machines;Hewlett-Packard 300S Scientific Calculator;52.44
Standard Class;SF-20065;Sandra Flanagan;Consumer;Wilmington;North Carolina;South;OFF-AR-10001177;Art;Newell 349;?
?;KT-16480;Kean Thornton;?;Buffalo;New York;?;OFF-AR-10000369;Art;Design Ebony Sketching Pencil;?
Standard Class;SM-20950;Suzanne McNair;Corporate;?;Pennsylvania;East;?;?;Hon 4060 Series Tables;67.18
Same Day;EM-14140;?;Home Office;Glendale;?;West;?;Furnishings;Tenex V2T-RE Standard Weight Series Chair Mat 45 x 53 Lip 25 x 12;113.57
Standard Class;NP-18670;Nora Paige;?;Phoenix;?;West;TEC-PH-10001924;Phones;iHome FM Clock Radio with Lightning Dock;?
Same Day;JK-15640;Jim Kriz;Home Office;Seattle;Washington;West;TEC-AC-10002049;Accessories;Plantronics Savi W720 Multi-Device Wireless Headset System;1687.8
Standard Class;CB-12535;Claudia Bergmann;Corporate;Camarillo;California;West;FUR-CH-10004495;Chairs;Global Leather and Oak Executive Chair Black;722.35
?;MA-17995;?;?;Lawrence;Indiana;Central;OFF-LA-10000414;Labels;?;51.75
?;AB-10165;?;Consumer;Los Angeles;California;West;?;Accessories;Imation Bio 8GB USB Flash Drive Imation Corp;166.24
Second Class;MF-17665;Maureen Fritzler;Corporate;Toledo;?;East;FUR-FU-10002445;Furnishings;DAX Two-Tone Rosewood/Black Document Frame Desktop 5 x 7;15.17
Second Class;?;Anthony Johnson;?;?;California;?;OFF-EN-10002592;Envelopes;?;57.9
Second Class;TB-21055;Ted Butterfield;?;Meriden;Connecticut;East;OFF-PA-10000157;Paper;Xerox 191;79.92
Second Class;RH-19600;?;Consumer;Hampton;Virginia;South;OFF-AR-10000380;Art;Hunt PowerHouse Electric Pencil Sharpener Blue;265.86
?;KT-16465;?;Consumer;Houston;?;?;FUR-CH-10004287;?;SAFCO Arco Folding Chair;966.7
Standard Class;VD-21670;Valerie Dominguez;Consumer;Columbia;Tennessee;South;FUR-CH-10004477;Chairs;Global Push Button Manager's Chair Indigo;389.7
Standard Class;GM-14455;Gary Mitchum;?;?;Illinois;Central;TEC-AC-10000474;?;Kensington Expert Mouse Optical USB Trackball for PC or Mac;227.98
Second Class;RS-19765;Roland Schwarz;Corporate;Summerville;South Carolina;South;TEC-PH-10002807;?;?;?
Second Class;AG-10330;Alex Grayson;Consumer;Tulsa;?;?;TEC-AC-10004803;Accessories;Sony Micro Vault Click 4 GB USB 2.0 Flash Drive;167.28
Standard Class;CG-12040;Catherine Glotzbach;Home Office;?;Pennsylvania;East;OFF-PA-10001745;Paper;Wirebound Message Books 2 7/8 x 5 3 Forms per Page;?
Standard Class;CC-12145;?;?;El Paso;Texas;Central;FUR-CH-10000553;Chairs;Metal Folding Chairs Beige 4/Carton;47.52
Second Class;SC-20050;Sample Company A;Home Office;Jackson;Michigan;Central;TEC-PH-10003484;Phones;?;377.97
Standard Class;SC-20260;?;Corporate;New York City;New York;East;?;Storage;?;?
Second Class;AH-10465;Amy Hunt;Consumer;?;Texas;Central;?;Art;Newell 317;?
Second Class;BM-11140;?;?;?;Washington;West;OFF-EN-10003567;Envelopes;Inter-Office Recycled Envelopes Brown Kraft Button-String10 x 13  100/Box;?
Standard Class;AG-10900;?;Consumer;Tucson;Arizona;West;TEC-AC-10002076;Accessories;Microsoft Natural Keyboard Elite;479.04
Second Class;RP-19270;Rachel Payne;Corporate;?;Washington;?;OFF-BI-10003727;?;Avery Durable Slant Ring Binders With Label Holder;?
First Class;DM-13015;Darrin Martin;?;Encinitas;?;West;FUR-TA-10003748;Tables;Bevis 36 x 72 Conference Tables;298.78
Standard Class;BT-11485;?;Home Office;Clinton;Maryland;?;?;Paper;?;28.9
Standard Class;HK-14890;Heather Kirkland;Corporate;?;?;West;FUR-TA-10000577;?;?;?
Standard Class;JA-15970;?;Consumer;?;New York;East;OFF-PA-10004996;Paper;Speediset Carbonless Redi-Letter 7 x 8 1/2;51.55
First Class;SC-20095;Sanjit Chand;?;Los Angeles;?;West;TEC-AC-10003280;?;Belkin F8E887 USB Wired Ergonomic Keyboard;29.99
Standard Class;AG-10900;Arthur Gainer;Consumer;Tucson;Arizona;West;?;Art;?;9.24
?;LC-16885;Lena Creighton;Consumer;?;California;West;OFF-SU-10001218;Supplies;Fiskars Softgrip Scissors;65.88
First Class;TS-21085;Thais Sissman;Consumer;Phoenix;Arizona;?;?;?;Wilson Jones DublLock D-Ring Binders;?
Standard Class;?;Karen Ferguson;Home Office;?;New Jersey;East;?;Appliances;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;41.95
Second Class;HG-14845;Harry Greene;Consumer;?;Louisiana;?;?;Binders;Avery Non-Stick Heavy Duty View Round Locking Ring Binders;17.94
First Class;?;Noel Staavos;Corporate;Chicago;?;Central;OFF-AR-10001130;Art;Quartet Alpha White Chalk 12/Pack;8.84
?;FH-14275;?;Corporate;New York City;New York;East;?;Binders;Fellowes PB300 Plastic Comb Binding Machine;931.18
Second Class;JD-15895;Jonathan Doherty;Corporate;Columbia;?;?;OFF-PA-10001461;?;HP Office Paper (20Lb. and 87 Bright);60.12
Second Class;LT-16765;?;Consumer;Escondido;California;?;OFF-AR-10004042;?;BOSTON Model 1800 Electric Pencil Sharpeners Putty/Woodgrain;53.94
Second Class;TS-21205;Thomas Seio;Corporate;North Las Vegas;Nevada;?;OFF-AR-10002335;Art;DIXON Oriole Pencils;?
Standard Class;?;Tom Ashbrook;Home Office;Olathe;Kansas;Central;FUR-FU-10003464;?;?;40.56
Standard Class;SG-20470;?;Consumer;Atlanta;Georgia;South;FUR-CH-10000553;Chairs;Metal Folding Chairs Beige 4/Carton;67.88
?;LT-17110;Liz Thompson;Consumer;Orange;New Jersey;?;OFF-AR-10001725;Art;Boston Home & Office Model 2000 Electric Pencil Sharpeners;70.95
First Class;VM-21685;Valerie Mitchum;Home Office;Philadelphia;Pennsylvania;East;OFF-FA-10001135;Fasteners;Brites Rubber Bands 1 1/2 oz. Box;3.17
Standard Class;?;Mark Haberlin;Corporate;?;Mississippi;South;OFF-PA-10003063;Paper;EcoTones Memo Sheets;16.0
Same Day;LS-17245;Lynn Smith;Consumer;Utica;New York;East;OFF-BI-10001031;Binders;Pressboard Data Binders by Wilson Jones;17.09
?;?;?;Consumer;?;Ohio;East;TEC-AC-10002567;Accessories;?;127.98
?;CB-12415;Christy Brittain;Consumer;Long Beach;New York;East;OFF-AP-10004036;Appliances;Bionaire 99.97% HEPA Air Cleaner;52.56
Standard Class;?;David Smith;Corporate;Jamestown;?;East;TEC-AC-10000736;Accessories;Logitech G600 MMO Gaming Mouse;159.98
Second Class;SJ-20125;Sanjit Jacobs;Home Office;Houston;Texas;Central;OFF-AR-10000390;?;Newell Chalk Holder;9.91
?;TS-21370;?;Corporate;Los Angeles;California;West;OFF-BI-10004140;Binders;?;?
Standard Class;DJ-13510;?;Corporate;Little Rock;Arkansas;South;OFF-PA-10000595;Paper;Xerox 1929;114.2
Standard Class;?;Amy Hunt;Consumer;Bartlett;Tennessee;South;OFF-SU-10000898;Supplies;?;?
Standard Class;?;George Bell;Corporate;Monroe;North Carolina;?;?;Chairs;Harbour Creations Steel Folding Chair;?
?;AJ-10945;?;Consumer;Taylor;Michigan;?;FUR-CH-10000863;Chairs;Novimex Swivel Fabric Task Chair;301.96
Standard Class;RF-19735;Roland Fjeld;Consumer;Trenton;Michigan;?;FUR-FU-10003577;Furnishings;?;157.74
?;?;Harry Greene;Consumer;New York City;New York;East;OFF-PA-10000069;Paper;TOPS 4 x 6 Fluorescent Color Memo Sheets 500 Sheets per Pack;18.98
Second Class;AF-10885;Art Foster;Consumer;Toledo;Ohio;East;OFF-ST-10001558;?;Acco Perma 4000 Stacking Storage Drawers;38.98
Second Class;RP-19390;Resi Plking;?;New York City;New York;East;OFF-BI-10001196;Binders;Avery Flip-Chart Easel Binder Black;?
Standard Class;JL-15835;John Lee;Consumer;Los Angeles;California;West;OFF-AR-10000657;?;Binney & Smith inkTank Desk Highlighter Chisel Tip Yellow 12/Box;?
Standard Class;JP-15520;Jeremy Pistek;Consumer;?;Arkansas;South;?;Paper;Xerox 1886;239.5
Second Class;DB-13270;?;Home Office;Brentwood;California;?;TEC-PH-10002468;Phones;Plantronics CS 50-USB - headset - Convertible Monaural;761.54
Standard Class;SV-20935;Susan Vittorini;Consumer;Columbus;Ohio;East;TEC-PH-10001305;Phones;Panasonic KX TS208W Corded phone;235.15
Standard Class;LS-16975;Lindsay Shagiari;Home Office;Baltimore;?;?;?;Furnishings;Eldon Image Series Desk Accessories Burgundy;20.9
First Class;?;Pete Armstrong;Home Office;Dallas;Texas;?;OFF-EN-10000927;Envelopes;Jet-Pak Recycled Peel 'N' Seal Padded Mailers;114.85
First Class;CK-12205;Chloris Kastensmidt;Consumer;?;?;West;?;?;Avery Non-Stick Binders;21.55
?;LE-16810;?;?;Chicago;Illinois;Central;OFF-BI-10004139;Binders;Fellowes Presentation Covers for Comb Binding Machines;17.46
?;GR-14560;Georgia Rosenberg;Corporate;Wilmington;Delaware;East;OFF-BI-10002429;?;Premier Elliptical Ring Binder Black;213.08
Second Class;JD-15895;Jonathan Doherty;?;Philadelphia;?;East;FUR-FU-10004848;Furnishings;Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock;82.8
Standard Class;CV-12295;Christina VanderZanden;Consumer;New York City;New York;East;OFF-SU-10002503;Supplies;?;?
Standard Class;?;Sung Pak;Corporate;Murfreesboro;Tennessee;South;TEC-AC-10004227;Accessories;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;72.74
First Class;BS-11800;Bryan Spruell;Home Office;New York City;New York;East;OFF-PA-10001281;Paper;Computer Printout Paper with Letter-Trim Fine Perforations;191.6
Standard Class;MY-18295;Muhammed Yedwab;Corporate;Durham;North Carolina;?;OFF-PA-10001667;?;Great White Multi-Use Recycled Paper (20Lb. and 84 Bright);14.35
Standard Class;JK-16120;Julie Kriz;Home Office;Philadelphia;Pennsylvania;East;OFF-PA-10001293;?;Xerox 1946;20.74
First Class;?;Mick Crebagga;Consumer;?;Texas;Central;FUR-CH-10004675;Chairs;Lifetime Advantage Folding Chairs 4/Carton;763.28
Standard Class;JS-15940;Joni Sundaresam;Home Office;Philadelphia;Pennsylvania;East;?;Labels;Avery 502;?
?;DK-12835;Damala Kotsonis;Corporate;Portland;Oregon;?;?;Paper;Xerox 1930;31.1
Standard Class;JF-15190;Jamie Frazer;Consumer;Philadelphia;Pennsylvania;?;?;Labels;Avery 517;14.76
Standard Class;GT-14710;Greg Tran;Consumer;Buffalo;?;?;FUR-BO-10002213;?;DMI Eclipse Executive Suite Bookcases;4007.84
First Class;?;Rob Beeghly;Consumer;Columbus;Indiana;Central;TEC-AC-10003832;Accessories;Imation 16GB Mini TravelDrive USB 2.0 Flash Drive;99.39
Standard Class;HG-14965;Henry Goldwyn;?;Los Angeles;California;West;FUR-FU-10004960;Furnishings;Seth Thomas 12 Clock w/ Goldtone Case;?
First Class;EM-14095;Eudokia Martin;Corporate;Los Angeles;?;West;?;Supplies;Acme Preferred Stainless Steel Scissors;11.36
Standard Class;AP-10915;Arthur Prichep;Consumer;Fort Collins;Colorado;West;FUR-BO-10001811;Bookcases;Atlantic Metals Mobile 5-Shelf Bookcases Custom Colors;180.59
Standard Class;?;Denise Monton;Corporate;San Francisco;?;West;OFF-BI-10001670;Binders;?;90.48
First Class;DS-13030;Darrin Sayre;Home Office;New York City;New York;East;TEC-PH-10004006;Phones;Panasonic KX - TS880B Telephone;41.22
?;EH-14125;?;?;Wheeling;West Virginia;East;OFF-BI-10000145;Binders;Zipper Ring Binder Pockets;6.24
?;EB-13750;Edward Becker;?;Arlington;?;South;TEC-AC-10000109;Accessories;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;111.98
Second Class;FA-14230;Frank Atkinson;Corporate;Denver;Colorado;West;TEC-MA-10000597;?;Lexmark S315 Color Inkjet Printer;59.99
?;DB-13060;Dave Brooks;Consumer;Lakewood;New Jersey;East;TEC-PH-10004539;Phones;Wireless Extenders zBoost YX545 SOHO Signal Booster;1322.93
Same Day;SG-20080;Sandra Glassco;Consumer;Redlands;California;West;OFF-BI-10004519;?;?;?
?;KE-16420;?;Corporate;New York City;New York;East;TEC-AC-10001990;?;?;599.9
First Class;AA-10315;Alex Avila;?;?;California;West;?;Storage;Tenex Personal Project File with Scoop Front Design Black;?
Second Class;FG-14260;Frank Gastineau;Home Office;San Francisco;?;West;OFF-AR-10002818;Art;?;87.92
Second Class;RP-19270;Rachel Payne;Corporate;San Francisco;California;West;OFF-LA-10002787;Labels;Avery 480;18.75
?;PG-18895;Paul Gonzalez;Consumer;Richmond;?;South;OFF-PA-10001534;Paper;?;?
First Class;?;Lena Radford;Consumer;Durham;North Carolina;South;OFF-AP-10001293;Appliances;Belkin 8 Outlet Surge Protector;98.35
Standard Class;NC-18415;Nathan Cano;Consumer;?;Michigan;?;OFF-PA-10000304;Paper;Xerox 1995;?
Standard Class;SJ-20125;Sanjit Jacobs;Home Office;Seattle;Washington;?;?;?;Harbour Creations 67200 Series Stacking Chairs;113.89
Second Class;MN-17935;Michael Nguyen;Consumer;?;Ohio;East;?;Paper;TOPS Voice Message Log Book Flash Format;15.23
Standard Class;JF-15295;Jason Fortune-;Consumer;Logan;Utah;West;OFF-ST-10003221;Storage;Staple magnet;21.36
Standard Class;MK-17905;Michael Kennedy;Corporate;San Diego;?;?;OFF-BI-10000069;Binders;GBC Prepunched Paper 19-Hole for Binding Systems 24-lb;36.02
Standard Class;?;?;?;San Diego;California;?;TEC-PH-10004833;?;Macally Suction Cup Mount;38.24
Standard Class;CC-12100;Chad Cunningham;Home Office;Detroit;Michigan;Central;?;Accessories;?;114.52
Second Class;FM-14380;Fred McMath;Consumer;Jacksonville;?;South;TEC-AC-10004571;Accessories;?;79.99
Standard Class;EP-13915;Emily Phan;Consumer;Houston;Texas;Central;FUR-BO-10000780;Bookcases;O'Sullivan Plantations 2-Door Library in Landvery Oak;956.66
?;ST-20530;Shui Tom;?;Philadelphia;Pennsylvania;East;OFF-AR-10001044;Art;BOSTON Ranger #55 Pencil Sharpener Black;41.58
