Standard Class;?;Fred Harton;Consumer;Atlanta;?;South;OFF-PA-10002319;Paper;Xerox 1944;?
First Class;MJ-17740;Max Jones;?;?;Ohio;East;OFF-PA-10002421;Paper;Embossed Ink Jet Note Cards;108.34
Second Class;TS-21610;Troy Staebel;Consumer;Chicago;Illinois;Central;FUR-FU-10002364;Furnishings;Eldon Expressions Wood Desk Accessories Oak;8.86
Standard Class;?;Roy Phan;Corporate;Apopka;Florida;South;OFF-BI-10001757;Binders;Pressboard Hanging Data Binders for Unburst Sheets;2.95
Second Class;ND-18370;?;Consumer;New York City;New York;East;?;Binders;GBC Plastic Binding Combs;11.81
Standard Class;?;Stewart Visinsky;?;Philadelphia;Pennsylvania;East;TEC-AC-10001542;Accessories;SanDisk Cruzer 16 GB USB Flash Drive;27.55
?;?;Benjamin Farhat;Home Office;Dallas;Texas;Central;OFF-ST-10000464;Storage;Multi-Use Personal File Cart and Caster Set Three Stacking Bins;55.62
First Class;WB-21850;?;Consumer;Philadelphia;Pennsylvania;East;FUR-FU-10001475;Furnishings;Contract Clock 14 Brown;87.92
Second Class;RW-19690;Robert Waldorf;Consumer;Springfield;Missouri;Central;OFF-AP-10004785;Appliances;?;?
First Class;BM-11140;Becky Martin;Consumer;?;New York;East;OFF-ST-10000676;Storage;Fellowes Econo/Stor Drawers;193.86
Second Class;GW-14605;Giulietta Weimer;Consumer;Jackson;Tennessee;South;?;Storage;Tenex Personal Filing Tote With Secure Closure Lid Black/Frost;?
Second Class;CS-12250;Chris Selesnick;Corporate;?;Louisiana;South;OFF-EN-10001532;Envelopes;Brown Kraft Recycled Envelopes;50.94
Second Class;SB-20185;Sarah Brown;Consumer;Kent;Washington;?;TEC-PH-10002564;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;71.98
Standard Class;?;Ben Ferrer;Home Office;Lawrence;Massachusetts;East;OFF-FA-10001332;Fasteners;Acco Banker's Clasps 5 3/4-Long;17.28
Standard Class;HK-14890;Heather Kirkland;Corporate;Chicago;?;?;FUR-FU-10001196;Furnishings;DAX Cubicle Frames - 8x10;16.16
First Class;?;John Grady;Corporate;?;California;West;?;Labels;?;18.9
First Class;EH-14005;Erica Hernandez;Home Office;Hialeah;Florida;?;OFF-BI-10004519;Binders;GBC DocuBind P100 Manual Binding Machine;398.35
Second Class;?;Angele Hood;Consumer;Seattle;Washington;West;FUR-FU-10000448;Furnishings;Tenex Chairmats For Use With Carpeted Floors;63.92
?;SS-20140;Saphhira Shifley;?;?;Florida;South;FUR-FU-10001935;Furnishings;3M Hangers With Command Adhesive;23.68
Same Day;TT-21220;Thomas Thornton;Consumer;San Francisco;?;West;?;Binders;ACCOHIDE 3-Ring Binder Blue 1;6.61
Standard Class;SG-20605;Speros Goranitis;Consumer;New York City;?;East;TEC-PH-10000984;?;Panasonic KX-TG9471B;783.96
Standard Class;BH-11710;Brosina Hoffman;Consumer;?;California;West;?;?;Mitel 5320 IP Phone VoIP phone;907.15
?;RD-19810;?;?;Rochester;New York;East;OFF-BI-10001628;Binders;Acco Data Flex Cable Posts For Top & Bottom Load Binders 6 Capacity;?
Standard Class;BW-11110;Bart Watters;Corporate;San Diego;California;?;OFF-AR-10000588;Art;Newell 345;?
Standard Class;GA-14515;George Ashbrook;Consumer;San Francisco;California;West;?;Accessories;?;323.37
Standard Class;?;Maribeth Yedwab;Corporate;Los Angeles;California;West;TEC-AC-10000580;Accessories;Logitech G13 Programmable Gameboard with LCD Display;479.94
Standard Class;?;Brian DeCherney;Consumer;?;?;East;?;Fasteners;Rubber Band Ball;5.98
?;SM-20005;Sally Matthias;Consumer;New York City;New York;?;OFF-PA-10004470;Paper;Adams Write n' Stick Phone Message Book 11 X 5 1/4 200 Messages;?
Standard Class;TS-21205;Thomas Seio;Corporate;Nashville;?;South;OFF-ST-10001490;Storage;Hot File 7-Pocket Floor Stand;142.78
Standard Class;TC-20980;Tamara Chand;Corporate;Lafayette;Indiana;?;?;Binders;Ibico Ibimaster 300 Manual Binding System;735.98
First Class;CD-12280;Christina DeMoss;Consumer;Seattle;Washington;West;OFF-FA-10000611;Fasteners;Binder Clips by OIC;2.96
Standard Class;MM-17920;Michael Moore;Consumer;Newark;Ohio;East;OFF-BI-10003476;Binders;?;3.44
Same Day;LS-17245;Lynn Smith;Consumer;?;New York;East;OFF-LA-10001158;Labels;Avery Address/Shipping Labels for Typewriters 4 x 2;?
?;ML-17410;Maris LaWare;Consumer;Columbus;Indiana;Central;?;Paper;Adams Telephone Message Book w/Frequently-Called Numbers Space 400 Messages per Book;7.98
?;?;Joe Elijah;Consumer;Charlotte;North Carolina;?;?;?;?;?
Second Class;ON-18715;Odella Nelson;Corporate;Cary;North Carolina;South;OFF-FA-10000585;?;?;8.38
Same Day;?;Patrick Gardner;?;Boynton Beach;?;South;FUR-FU-10003553;Furnishings;Howard Miller 13-1/2 Diameter Rosebrook Wall Clock;165.05
Same Day;AH-10120;Adrian Hane;Home Office;?;?;?;FUR-CH-10002372;?;Office Star - Ergonomically Designed Knee Chair;?
Standard Class;AJ-10795;Anthony Johnson;Corporate;San Francisco;?;?;OFF-LA-10001474;Labels;Avery 477;274.77
First Class;JB-15925;?;Consumer;Dublin;?;East;TEC-MA-10001148;Machines;Swingline SM12-08 MicroCut Jam Free Shredder;479.99
?;CG-12040;Catherine Glotzbach;Home Office;?;New York;?;OFF-LA-10003121;Labels;?;28.91
Standard Class;RB-19465;Rick Bensley;Home Office;Tallahassee;Florida;South;TEC-PH-10001198;Phones;?;177.48
Standard Class;SC-20050;Sample Company A;Home Office;Burbank;California;West;OFF-ST-10000078;Storage;Tennsco 6- and 18-Compartment Lockers;1856.19
Standard Class;MH-17290;Marc Harrigan;Home Office;Philadelphia;?;East;?;Storage;?;43.28
Standard Class;SG-20890;?;?;Mcallen;?;Central;OFF-BI-10003712;Binders;Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Light Blue;?
Standard Class;ZC-21910;?;Consumer;Houston;Texas;Central;?;Appliances;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;0.44
Standard Class;MV-17485;Mark Van Huff;Consumer;?;California;West;FUR-FU-10003194;?;?;19.3
Standard Class;JM-15535;?;Consumer;Lakewood;California;West;?;Bookcases;Bush Westfield Collection Bookcases Fully Assembled;257.5
Standard Class;?;Daniel Raglin;Home Office;?;Massachusetts;East;FUR-CH-10003817;Chairs;Global Value Steno Chair Gray;60.74
Standard Class;GM-14500;?;Consumer;Oceanside;New York;East;OFF-FA-10004854;Fasteners;Vinyl Coated Wire Paper Clips in Organizer Box 800/Box;34.44
?;DB-13120;David Bremer;Corporate;Tampa;Florida;?;FUR-FU-10001095;Furnishings;?;63.55
Second Class;DW-13480;Dianna Wilson;Home Office;?;Minnesota;Central;OFF-AP-10002945;Appliances;?;1503.25
Standard Class;GG-14650;Greg Guthrie;Corporate;?;?;West;FUR-CH-10001190;?;Global Deluxe High-Back Office Chair in Storm;435.17
Second Class;DB-12910;Daniel Byrd;Home Office;Salinas;California;?;?;Bookcases;O'Sullivan 3-Shelf Heavy-Duty Bookcases;148.26
Standard Class;BS-11755;Bruce Stewart;Consumer;?;Washington;West;FUR-FU-10004093;Furnishings;Hand-Finished Solid Wood Document Frame;68.46
Standard Class;RL-19615;Rob Lucas;Consumer;?;Illinois;Central;OFF-ST-10002485;Storage;?;?
Standard Class;KB-16315;Karl Braun;Consumer;Hollywood;Florida;South;OFF-PA-10003349;Paper;Xerox 1957;15.55
?;SV-20935;Susan Vittorini;Consumer;Fairfield;Ohio;East;TEC-AC-10002473;Accessories;?;158.93
Second Class;?;John Lee;Consumer;Richmond;Kentucky;South;OFF-BI-10004236;Binders;XtraLife ClearVue Slant-D Ring Binder White 3;29.36
Standard Class;RS-19765;Roland Schwarz;Corporate;Charlotte;North Carolina;South;?;Furnishings;Stackable Trays;4.93
Second Class;LH-17155;Logan Haushalter;Consumer;San Jose;California;West;TEC-AC-10002305;Accessories;KeyTronic E03601U1 - Keyboard - Beige;72.0
Same Day;CM-12445;?;Consumer;Redlands;?;West;OFF-ST-10004507;Storage;Advantus Rolling Storage Box;51.45
First Class;RC-19960;Ryan Crowe;Consumer;?;Florida;South;?;?;Howard Miller 11-1/2 Diameter Grantwood Wall Clock;34.5
Standard Class;?;?;Corporate;Philadelphia;Pennsylvania;?;TEC-PH-10002200;Phones;Samsung Galaxy Note 2;?
Standard Class;CA-12265;Christina Anderson;?;Chattanooga;Tennessee;?;OFF-BI-10004364;?;Storex Dura Pro Binders;3.56
?;ME-18010;Michelle Ellison;Corporate;?;Texas;Central;?;Paper;Xerox 2000;5.18
Same Day;?;William Brown;Consumer;Anaheim;California;West;OFF-BI-10004593;Binders;Ibico Laser Imprintable Binding System Covers;?
Standard Class;SR-20740;Steven Roelle;?;New York City;?;?;TEC-MA-10003673;?;Hewlett-Packard Desktjet 6988DT Refurbished Printer;3404.5
Standard Class;?;Karen Daniels;Consumer;?;Texas;Central;OFF-BI-10001267;?;Universal Recycled Hanging Pressboard Report Binders Letter Size;1.23
Second Class;?;Giulietta Weimer;Consumer;?;California;West;TEC-AC-10002842;Accessories;WD My Passport Ultra 2TB Portable External Hard Drive;?
Second Class;EJ-14155;Eva Jacobs;?;Franklin;Massachusetts;East;TEC-PH-10000193;Phones;?;137.94
First Class;TC-21295;Toby Carlisle;Consumer;?;Massachusetts;East;TEC-AC-10000865;Accessories;WD My Passport Ultra 500GB Portable External Hard Drive;?
Standard Class;RP-19855;Roy Phan;?;Lafayette;Indiana;Central;OFF-AR-10003056;Art;Newell 341;21.4
Standard Class;?;?;?;Chicago;?;Central;OFF-BI-10003527;?;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;762.59
Standard Class;DS-13180;?;Corporate;?;Texas;?;OFF-FA-10000611;Fasteners;Binder Clips by OIC;3.55
Standard Class;KH-16510;Keith Herrera;Consumer;San Francisco;?;West;?;Labels;Self-Adhesive Removable Labels;28.35
?;KB-16405;Katrina Bavinger;?;New York City;?;East;?;Art;Prang Drawing Pencil Set;5.56
Standard Class;DR-12880;Dan Reichenbach;Corporate;?;?;East;TEC-AC-10002800;Accessories;Plantronics Audio 478 Stereo USB Headset;?
First Class;AP-10915;?;Consumer;Los Angeles;California;West;OFF-AR-10001725;?;Boston Home & Office Model 2000 Electric Pencil Sharpeners;47.3
First Class;TP-21415;?;Consumer;Dallas;Texas;Central;OFF-BI-10002414;Binders;GBC ProClick Spines for 32-Hole Punch;?
Second Class;?;?;Corporate;San Francisco;California;West;OFF-PA-10003228;?;Xerox 1917;?
First Class;SB-20185;Sarah Brown;Consumer;Chicago;Illinois;?;TEC-PH-10002185;?;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;11.12
?;RS-19765;Roland Schwarz;Corporate;?;New York;East;OFF-AP-10001154;Appliances;?;281.34
Standard Class;TS-21160;Theresa Swint;?;Columbus;Georgia;South;FUR-FU-10002937;Furnishings;GE 48 Fluorescent Tube Cool White Energy Saver 34 Watts 30/Box;?
Standard Class;?;Katherine Hughes;Consumer;?;?;Central;OFF-ST-10001780;Storage;?;?
Second Class;GB-14530;George Bell;Corporate;Auburn;New York;East;?;?;Things To Do Today Pad;46.96
Second Class;DK-13375;Dennis Kane;Consumer;Seattle;Washington;?;TEC-AC-10004595;Accessories;First Data TMFD35 PIN Pad;428.4
First Class;?;Keith Dawkins;?;New York City;New York;?;OFF-FA-10001754;Fasteners;Stockwell Gold Paper Clips;3.68
Standard Class;?;?;Consumer;Philadelphia;Pennsylvania;East;OFF-AP-10003860;Appliances;?;44.42
Standard Class;EJ-14155;Eva Jacobs;Consumer;Gulfport;Mississippi;South;OFF-EN-10004955;Envelopes;Fashion Color Clasp Envelopes;48.69
Standard Class;JM-16195;?;Consumer;Hamilton;Ohio;East;?;?;Euro-Pro Shark Turbo Vacuum;123.92
Standard Class;HM-14860;?;Corporate;Philadelphia;Pennsylvania;East;OFF-AR-10002956;Art;Boston 16801 Nautilus Battery Pencil Sharpener;123.26
Standard Class;KM-16720;Kunst Miller;Consumer;North Las Vegas;Nevada;?;TEC-AC-10004814;Accessories;Logitech Illuminated Ultrathin Keyboard with Backlighting;170.97
Standard Class;BT-11485;Brad Thomas;Home Office;Clinton;Maryland;East;OFF-AP-10002518;Appliances;Kensington 7 Outlet MasterPiece Power Center;?
?;JB-15925;?;Consumer;Dublin;Ohio;?;?;Fasteners;OIC Bulk Pack Metal Binder Clips;5.58
Standard Class;DC-13285;Debra Catini;Consumer;Richmond;Virginia;South;FUR-FU-10000175;?;?;82.38
First Class;?;Susan MacKendrick;Consumer;?;?;?;TEC-AC-10002637;Accessories;Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black);431.98
Standard Class;DC-12850;Dan Campbell;?;Memphis;?;South;?;?;Maxell 4.7GB DVD-R 5/Pack;?
?;NC-18415;Nathan Cano;?;?;New York;East;OFF-BI-10004828;Binders;GBC Poly Designer Binding Covers;40.18
First Class;?;?;Consumer;Temecula;California;West;OFF-BI-10000050;Binders;Angle-D Binders with Locking Rings Label Holders;29.2
?;KN-16705;?;Home Office;?;Washington;?;OFF-AR-10003856;Art;?;5.56
Standard Class;MC-17275;Marc Crier;Consumer;?;Washington;West;OFF-AR-10003045;Art;Prang Colored Pencils;5.88
?;NC-18415;Nathan Cano;?;Jacksonville;?;South;TEC-AC-10002473;Accessories;Maxell 4.7GB DVD-R;22.7
Second Class;JD-15895;Jonathan Doherty;?;?;Pennsylvania;?;OFF-AR-10000122;Art;Newell 314;?
Standard Class;DK-13090;Dave Kipp;?;Orlando;Florida;South;OFF-PA-10002947;Paper;Xerox 1923;10.69
Standard Class;HF-14995;Herbert Flentye;Consumer;San Francisco;California;West;OFF-PA-10000327;Paper;?;38.52
First Class;CS-11950;Carlos Soltero;Consumer;New York City;New York;East;FUR-FU-10001934;Furnishings;Magnifier Swing Arm Lamp;41.96
?;TB-21520;Tracy Blumstein;Consumer;Philadelphia;?;East;FUR-BO-10004834;Bookcases;?;3083.43
Standard Class;SB-20185;Sarah Brown;?;Los Angeles;California;West;TEC-MA-10004002;Machines;Zebra GX420t Direct Thermal/Thermal Transfer Printer;2973.32
Standard Class;BS-11380;Bill Stewart;Corporate;Denver;Colorado;?;FUR-FU-10001488;Furnishings;Tenex 46 x 60 Computer Anti-Static Chairmat Rectangular Shaped;508.7
Second Class;CD-12280;Christina DeMoss;Consumer;New York City;New York;East;OFF-BI-10002706;?;Avery Premier Heavy-Duty Binder with Round Locking Rings;?
Standard Class;VT-21700;Valerie Takahito;?;Philadelphia;Pennsylvania;?;TEC-PH-10000347;Phones;Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple;14.85
Same Day;DB-13060;?;Consumer;Skokie;Illinois;Central;FUR-FU-10004091;Furnishings;?;56.33
First Class;NP-18325;Naresj Patel;?;?;New York;?;FUR-FU-10002157;Furnishings;?;?
?;SV-20785;Stewart Visinsky;Consumer;Roswell;Georgia;South;?;Art;Sanford Colorific Scented Colored Pencils 12/Pack;8.56
?;DV-13465;Dianna Vittorini;Consumer;Oceanside;New York;?;OFF-ST-10002554;Storage;Tennsco Industrial Shelving;244.55
?;GA-14725;Guy Armstrong;Consumer;Charlotte;North Carolina;South;OFF-PA-10001790;?;Xerox 1910;192.16
?;NF-18595;Nicole Fjeld;?;Chicago;Illinois;?;OFF-PA-10001685;Paper;Easy-staple paper;73.01
?;JM-15535;Jessica Myrick;?;New York City;New York;East;FUR-FU-10003192;Furnishings;Luxo Adjustable Task Clamp Lamp;799.56
?;MH-17440;Mark Haberlin;Corporate;Jackson;?;South;OFF-AP-10003971;Appliances;Belkin 6 Outlet Metallic Surge Strip;32.67
?;?;Deirdre Greer;Corporate;Denver;?;West;FUR-CH-10000422;Chairs;Global Highback Leather Tilter in Burgundy;582.34
Standard Class;MC-18100;Mick Crebagga;?;Bloomington;Illinois;Central;FUR-FU-10000965;Furnishings;?;41.55
?;JD-15895;Jonathan Doherty;Corporate;?;New York;East;FUR-CH-10002335;?;?;408.01
Standard Class;?;Sean Christensen;Consumer;Rochester Hills;Michigan;Central;?;Accessories;Imation 16GB Mini TravelDrive USB 2.0 Flash Drive;132.52
First Class;CD-12790;?;Home Office;Los Angeles;?;West;OFF-FA-10002763;Fasteners;?;7.9
Standard Class;?;Sonia Sunley;Consumer;San Francisco;California;West;?;Storage;Akro Stacking Bins;15.78
Standard Class;GK-14620;Grace Kelly;Corporate;Hesperia;?;West;OFF-BI-10004593;Binders;?;251.52
?;KE-16420;Katrina Edelman;Corporate;New York City;New York;East;OFF-PA-10000501;?;Petty Cash Envelope;80.88
Second Class;MM-17920;Michael Moore;Consumer;College Station;Texas;?;OFF-PA-10004519;Paper;Spiral Phone Message Books with Labels by Adams;28.67
Standard Class;?;Nick Radford;Consumer;?;Florida;South;OFF-BI-10002432;Binders;Wilson Jones Standard D-Ring Binders;4.55
?;PN-18775;Parhena Norris;?;Nashville;Tennessee;?;OFF-AR-10001958;Art;?;67.92
Standard Class;ML-17395;Marina Lichtenstein;Corporate;?;Pennsylvania;East;TEC-PH-10003988;Phones;LF Elite 3D Dazzle Designer Hard Case Cover Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;32.7
Second Class;GM-14440;Gary McGarr;Consumer;Troy;New York;East;OFF-AR-10002656;Art;Sanford Liquid Accent Highlighters;60.12
Second Class;?;?;Corporate;Durham;North Carolina;South;?;Art;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;140.74
Second Class;JE-15715;?;Consumer;Las Cruces;New Mexico;West;OFF-PA-10000249;?;Easy-staple paper;49.12
Standard Class;PF-19120;Peter Fuller;Consumer;San Antonio;Texas;Central;TEC-AC-10002402;?;Razer Kraken PRO Over Ear PC and Music Headset;383.95
?;PS-18970;Paul Stevenson;Home Office;Los Angeles;California;West;FUR-FU-10004091;?;Howard Miller 13 Diameter Goldtone Round Wall Clock;?
Standard Class;YC-21895;Yoseph Carroll;Corporate;Dallas;Texas;Central;TEC-PH-10002447;Phones;AT&T CL83451 4-Handset Telephone;329.58
?;GZ-14470;?;?;?;New Jersey;East;OFF-ST-10000615;Storage;?;34.05
Second Class;AH-10195;Alan Haines;Corporate;Tamarac;Florida;South;OFF-SU-10000646;Supplies;Premier Automatic Letter Opener;961.48
Second Class;EB-13705;Ed Braxton;Corporate;Philadelphia;Pennsylvania;East;FUR-CH-10003774;Chairs;Global Wood Trimmed Manager's Task Chair Khaki;445.8
Standard Class;MH-17440;Mark Haberlin;Corporate;?;Mississippi;South;OFF-BI-10000309;Binders;GBC Twin Loop Wire Binding Elements 9/16 Spine Black;?
First Class;NM-18520;Neoma Murray;Consumer;Moreno Valley;California;West;?;?;Eldon Shelf Savers Cubes and Bins;41.88
?;BM-11785;Bryan Mills;Consumer;Buffalo Grove;Illinois;Central;TEC-AC-10000844;Accessories;?;475.94
First Class;AA-10375;Allen Armold;Consumer;Omaha;Nebraska;Central;FUR-FU-10003347;Furnishings;?;?
Standard Class;EH-13945;?;Consumer;Plainfield;New Jersey;East;OFF-AR-10000716;Art;?;5.58
?;?;Chad McGuire;Consumer;San Francisco;California;West;?;?;Ricoh - Ink Collector Unit for GX3000 Series Printers;369.16
Standard Class;GD-14590;?;Corporate;Everett;Washington;West;?;Binders;Tuff Stuff Recycled Round Ring Binders;3.86
Standard Class;AY-10555;Andy Yotov;?;Los Angeles;California;West;?;?;?;?
Standard Class;XP-21865;Xylona Preis;Consumer;San Diego;California;West;?;Accessories;Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink;9.09
?;MD-17350;?;Consumer;Dallas;?;Central;FUR-TA-10002228;Tables;?;933.41
Standard Class;EH-13765;Edward Hooks;Corporate;Philadelphia;Pennsylvania;East;OFF-PA-10003016;Paper;Adams While You Were Out Message Pads;10.05
Same Day;RW-19540;Rick Wilson;Corporate;Seattle;Washington;West;FUR-TA-10002607;Tables;KI Conference Tables;?
Second Class;?;Irene Maddox;Consumer;Florence;Alabama;South;OFF-BI-10001191;?;Canvas Sectional Post Binders;152.76
Standard Class;?;Ben Wallace;?;San Francisco;California;West;?;Furnishings;Seth Thomas 14 Day/Date Wall Clock;85.44
Standard Class;BP-11290;Beth Paige;?;Columbus;Ohio;East;OFF-AP-10004487;Appliances;Kensington 4 Outlet MasterPiece Compact Power Control Center;130.11
First Class;?;William Brown;Consumer;Los Angeles;California;West;?;Accessories;Enermax Briskie RF Wireless Keyboard and Mouse Combo;62.31
Standard Class;FP-14320;?;?;Philadelphia;Pennsylvania;East;OFF-EN-10002500;?;?;30.67
?;BM-11650;Brian Moss;Corporate;Ann Arbor;Michigan;Central;OFF-AP-10003971;Appliances;Belkin 6 Outlet Metallic Surge Strip;29.4
Standard Class;FH-14350;Fred Harton;Consumer;Atlanta;Georgia;South;OFF-AP-10001492;Appliances;?;25.86
?;?;Thomas Brumley;?;New York City;New York;East;FUR-CH-10004477;Chairs;Global Push Button Manager's Chair Indigo;767.21
?;JW-15220;?;Corporate;?;Massachusetts;East;TEC-PH-10001300;Phones;iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5 4S 4;209.5
?;DB-13210;?;Consumer;Philadelphia;Pennsylvania;East;FUR-CH-10000309;Chairs;Global Comet Stacking Arm Chair;887.27
Second Class;SW-20350;Sean Wendt;Home Office;?;?;Central;TEC-PH-10002555;Phones;Nortel Meridian M5316 Digital phone;517.9
?;CC-12610;Corey Catlett;?;Columbus;Ohio;East;OFF-AP-10004708;Appliances;Fellowes Superior 10 Outlet Split Surge Protector;213.14
?;?;Russell Applegate;Consumer;?;?;Central;FUR-BO-10002545;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases Custom Colors;913.43
Standard Class;ME-17725;Max Engle;Consumer;Newark;Delaware;East;OFF-AR-10001044;?;?;155.94
Standard Class;BF-10975;?;Corporate;Roswell;?;South;?;Paper;Xerox 202;6.48
Second Class;AI-10855;Arianne Irving;Consumer;Los Angeles;California;West;OFF-AP-10000055;Appliances;Belkin F9S820V06 8 Outlet Surge;129.92
?;EM-13810;Eleni McCrary;Corporate;Dover;New Hampshire;East;TEC-AC-10002567;Accessories;Logitech G602 Wireless Gaming Mouse;159.98
?;AB-10105;Adrian Barton;?;Houston;Texas;Central;OFF-BI-10000474;Binders;Avery Recycled Flexi-View Covers for Binding Systems;?
?;BM-11650;Brian Moss;Corporate;Elyria;Ohio;East;?;Binders;Prestige Round Ring Binders;?
Standard Class;KH-16630;Ken Heidel;Corporate;?;Texas;?;OFF-LA-10004345;?;Avery 493;15.71
Standard Class;?;Bradley Nguyen;Consumer;Lakeville;Minnesota;Central;OFF-BI-10001758;Binders;Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;53.4
First Class;ON-18715;Odella Nelson;Corporate;Eagan;Minnesota;Central;TEC-AC-10000171;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc 25/Pack;45.98
Standard Class;Dp-13240;?;Home Office;Seattle;Washington;West;?;Accessories;WD My Passport Ultra 1TB Portable External Hard Drive;345.0
Standard Class;AJ-10780;?;Corporate;?;?;East;OFF-AP-10002651;Appliances;Hoover Upright Vacuum With Dirt Cup;1737.18
Same Day;PJ-19015;?;Consumer;Santa Ana;?;West;?;Furnishings;Eldon Stackable Tray Side-Load Legal Smoke;18.28
Standard Class;FH-14365;Fred Hopkins;?;Philadelphia;Pennsylvania;East;?;Paper;?;?
?;SV-20365;Seth Vernon;Consumer;New York City;New York;?;?;Accessories;Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired;59.97
Standard Class;KC-16675;Kimberly Carter;?;?;Florida;South;OFF-PA-10001667;Paper;Great White Multi-Use Recycled Paper (20Lb. and 84 Bright);62.19
Standard Class;BP-11095;Bart Pistole;?;Oxnard;California;?;OFF-BI-10003314;Binders;Tuff Stuff Recycled Round Ring Binders;23.14
Second Class;TH-21235;Tiffany House;Corporate;Chicago;?;Central;?;?;Global Task Chair Black;106.87
Standard Class;NG-18430;?;Consumer;Oklahoma City;Oklahoma;Central;TEC-PH-10003811;Phones;Jabra Supreme Plus Driver Edition Headset;479.96
Second Class;DM-13525;Don Miller;Corporate;New York City;New York;East;OFF-ST-10003641;Storage;Space Solutions Industrial Galvanized Steel Shelving.;78.8
?;DS-13180;David Smith;Corporate;Columbus;?;South;OFF-BI-10000962;Binders;?;32.54
Standard Class;?;?;Consumer;San Francisco;California;West;TEC-AC-10003614;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc 10/Pack;?
Second Class;RM-19750;Roland Murray;Consumer;New York City;?;?;FUR-FU-10002554;Furnishings;Westinghouse Floor Lamp with Metal Mesh Shade Black;71.97
Same Day;SG-20080;Sandra Glassco;Consumer;Redlands;California;West;FUR-BO-10002213;Bookcases;DMI Eclipse Executive Suite Bookcases;425.83
Standard Class;ZC-21910;?;?;Aurora;Illinois;Central;OFF-ST-10002574;Storage;?;221.02
Standard Class;NB-18655;?;Corporate;San Francisco;California;West;OFF-EN-10001434;Envelopes;Strathmore #10 Envelopes Ultimate White;210.84
Standard Class;NB-18655;Nona Balk;Corporate;Jacksonville;Florida;South;FUR-TA-10001095;Tables;Chromcraft Round Conference Tables;383.44
Standard Class;CS-12460;Chuck Sachs;Consumer;New York City;New York;?;OFF-BI-10001524;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;83.92
?;SF-20965;?;Corporate;San Diego;California;West;OFF-BI-10001460;?;Plastic Binding Combs;36.36
Standard Class;?;?;Consumer;Cincinnati;?;?;?;Storage;Hot File 7-Pocket Floor Stand;285.55
Standard Class;MP-17965;?;Corporate;?;Michigan;?;FUR-TA-10000198;Tables;Chromcraft Bull-Nose Wood Oval Conference Tables & Bases;1652.94
Second Class;DM-13525;Don Miller;Corporate;?;New York;East;OFF-ST-10001932;Storage;?;772.68
?;TT-21070;?;Consumer;Chattanooga;Tennessee;?;FUR-CH-10000454;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs Rounded Back;?
Second Class;AG-10900;?;?;Chicago;?;Central;OFF-EN-10002621;Envelopes;Staple envelope;7.82
First Class;LW-16990;Lindsay Williams;Corporate;Henderson;Nevada;?;OFF-BI-10001890;?;Avery Poly Binder Pockets;5.73
Standard Class;BM-11650;Brian Moss;Corporate;Dallas;Texas;Central;OFF-PA-10003072;?;Eureka Recycled Copy Paper 8 1/2 x 11 Ream;?
Standard Class;LC-16870;Lena Cacioppo;Consumer;Chicago;?;Central;FUR-TA-10000849;?;Bevis Rectangular Conference Tables;?
Second Class;HH-15010;?;Corporate;?;?;West;FUR-FU-10003878;Furnishings;Linden 10 Round Wall Clock Black;30.56
Standard Class;?;Jennifer Ferguson;Consumer;New York City;New York;East;OFF-FA-10000585;Fasteners;?;13.96
Standard Class;AF-10870;Art Ferguson;Consumer;Passaic;New Jersey;East;TEC-AC-10002399;Accessories;SanDisk Cruzer 32 GB USB Flash Drive;95.1
?;RO-19780;Rose O'Brian;?;Houston;?;Central;TEC-PH-10003437;Phones;Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with;299.96
Standard Class;CM-12235;Chris McAfee;Consumer;Watertown;?;East;OFF-PA-10001776;Paper;?;18.54
Standard Class;RD-19810;Ross DeVincentis;Home Office;?;North Carolina;South;OFF-PA-10001166;Paper;?;10.37
Second Class;?;Tamara Willingham;Home Office;Seattle;Washington;West;FUR-TA-10001705;Tables;Bush Advantage Collection Round Conference Table;1913.4
Standard Class;PP-18955;Paul Prost;?;?;Ohio;East;OFF-PA-10000682;Paper;Xerox 1924;4.62
Standard Class;KH-16630;Ken Heidel;Corporate;Norman;Oklahoma;Central;TEC-AC-10001772;Accessories;?;63.88
